year,flat_type,town,remain_leaseyears,rounded_lease,resale_price
2022,5 ROOM,HOUGANG,52.0,50.0,565000.0
2022,5 ROOM,HOUGANG,60.0,60.0,639000.0
2022,5 ROOM,HOUGANG,61.0,60.0,678000.0
2022,5 ROOM,HOUGANG,62.0,60.0,616944.0
2022,5 ROOM,HOUGANG,63.0,65.0,600000.0
2022,5 ROOM,HOUGANG,64.0,65.0,595000.0
2022,5 ROOM,HOUGANG,65.0,65.0,562500.0
2022,5 ROOM,HOUGANG,66.0,65.0,610000.0
2022,5 ROOM,HOUGANG,67.0,65.0,608000.0
2022,5 ROOM,HOUGANG,68.0,70.0,540000.0
2022,5 ROOM,HOUGANG,69.0,70.0,690444.0
2022,5 ROOM,HOUGANG,70.0,70.0,646500.0
2022,5 ROOM,HOUGANG,73.0,75.0,575000.0
2022,5 ROOM,HOUGANG,74.0,75.0,610250.0
2022,5 ROOM,HOUGANG,75.0,75.0,634444.0
2022,5 ROOM,HOUGANG,76.0,75.0,586000.0
2022,5 ROOM,HOUGANG,77.0,75.0,698000.0
2022,5 ROOM,HOUGANG,80.0,80.0,520000.0
2022,5 ROOM,HOUGANG,81.0,80.0,560000.0
2022,5 ROOM,HOUGANG,91.0,90.0,835000.0
2022,5 ROOM,HOUGANG,92.0,90.0,765444.0
2022,5 ROOM,HOUGANG,93.0,95.0,790000.0
2022,5 ROOM,HOUGANG,94.0,95.0,727000.0
2022,5 ROOM,HOUGANG,95.0,95.0,715000.0
2022,5 ROOM,JURONG EAST,54.0,55.0,438000.0
2022,5 ROOM,JURONG EAST,55.0,55.0,475000.0
2022,5 ROOM,JURONG EAST,56.0,55.0,480000.0
2022,5 ROOM,JURONG EAST,57.0,55.0,490000.0
2022,5 ROOM,JURONG EAST,58.0,60.0,614000.0
2022,5 ROOM,JURONG EAST,59.0,60.0,620000.0
2022,5 ROOM,JURONG EAST,60.0,60.0,560000.0
2022,5 ROOM,JURONG EAST,61.0,60.0,644000.0
2022,5 ROOM,JURONG EAST,62.0,60.0,575000.0
2022,5 ROOM,JURONG EAST,64.0,65.0,595000.0
2022,5 ROOM,JURONG EAST,65.0,65.0,603888.0
2022,5 ROOM,JURONG EAST,66.0,65.0,670000.0
2022,5 ROOM,JURONG EAST,75.0,75.0,680000.0
2022,5 ROOM,JURONG EAST,76.0,75.0,680250.0
2022,5 ROOM,JURONG EAST,77.0,75.0,739444.0
2022,5 ROOM,JURONG EAST,80.0,80.0,533500.0
2022,5 ROOM,JURONG EAST,90.0,90.0,579000.0
2022,5 ROOM,JURONG WEST,53.0,55.0,450000.0
2022,5 ROOM,JURONG WEST,54.0,55.0,405000.0
2022,5 ROOM,JURONG WEST,56.0,55.0,420000.0
2022,5 ROOM,JURONG WEST,59.0,60.0,588888.0
2022,5 ROOM,JURONG WEST,60.0,60.0,615000.0
2022,5 ROOM,JURONG WEST,61.0,60.0,565000.0
2022,5 ROOM,JURONG WEST,62.0,60.0,557500.0
2022,5 ROOM,JURONG WEST,64.0,65.0,548000.0
2022,5 ROOM,JURONG WEST,65.0,65.0,487500.0
2022,5 ROOM,JURONG WEST,66.0,65.0,480000.0
2022,5 ROOM,JURONG WEST,67.0,65.0,470000.0
2022,5 ROOM,JURONG WEST,69.0,70.0,518000.0
2022,5 ROOM,JURONG WEST,70.0,70.0,525000.0
2022,5 ROOM,JURONG WEST,71.0,70.0,463000.0
2022,5 ROOM,JURONG WEST,72.0,70.0,552500.0
2022,5 ROOM,JURONG WEST,73.0,75.0,550000.0
2022,5 ROOM,JURONG WEST,74.0,75.0,566000.0
2022,5 ROOM,JURONG WEST,75.0,75.0,578444.0
2022,5 ROOM,JURONG WEST,77.0,75.0,580000.0
2022,5 ROOM,JURONG WEST,78.0,80.0,540000.0
2022,5 ROOM,JURONG WEST,79.0,80.0,545000.0
2022,5 ROOM,JURONG WEST,80.0,80.0,528000.0
2022,5 ROOM,JURONG WEST,81.0,80.0,538888.0
2022,5 ROOM,JURONG WEST,83.0,85.0,550000.0
2022,5 ROOM,JURONG WEST,85.0,85.0,540000.0
2022,5 ROOM,JURONG WEST,87.0,85.0,688000.0
2022,5 ROOM,JURONG WEST,91.0,90.0,730000.0
2022,5 ROOM,JURONG WEST,92.0,90.0,647500.0
2022,5 ROOM,JURONG WEST,94.0,95.0,780000.0
2022,5 ROOM,JURONG WEST,95.0,95.0,675000.0
2022,5 ROOM,PUNGGOL,79.0,80.0,557944.0
2022,5 ROOM,PUNGGOL,80.0,80.0,535000.0
2022,5 ROOM,PUNGGOL,81.0,80.0,540000.0
2022,5 ROOM,PUNGGOL,82.0,80.0,540000.0
2022,5 ROOM,PUNGGOL,89.0,90.0,765888.0
2022,5 ROOM,PUNGGOL,90.0,90.0,749000.0
2022,5 ROOM,PUNGGOL,91.0,90.0,695000.0
2022,5 ROOM,PUNGGOL,92.0,90.0,710000.0
2022,5 ROOM,PUNGGOL,93.0,95.0,707500.0
2022,5 ROOM,PUNGGOL,94.0,95.0,690000.0
2022,5 ROOM,PUNGGOL,95.0,95.0,710000.0
2022,5 ROOM,SEMBAWANG,75.0,75.0,569000.0
2022,5 ROOM,SEMBAWANG,76.0,75.0,550000.0
2022,5 ROOM,SEMBAWANG,77.0,75.0,517500.0
2022,5 ROOM,SEMBAWANG,78.0,80.0,524000.0
2022,5 ROOM,SEMBAWANG,79.0,80.0,545000.0
2022,5 ROOM,SEMBAWANG,80.0,80.0,520000.0
2022,5 ROOM,SEMBAWANG,81.0,80.0,495000.0
2022,5 ROOM,SEMBAWANG,82.0,80.0,488500.0
2022,5 ROOM,SEMBAWANG,83.0,85.0,555000.0
2022,5 ROOM,SEMBAWANG,94.0,95.0,709000.0
2022,5 ROOM,SEMBAWANG,95.0,95.0,690000.0
2022,5 ROOM,SENGKANG,75.0,75.0,615000.0
2022,5 ROOM,SENGKANG,76.0,75.0,560000.0
2022,5 ROOM,SENGKANG,77.0,75.0,540000.0
2022,5 ROOM,SENGKANG,78.0,80.0,548888.0
2022,5 ROOM,SENGKANG,79.0,80.0,532800.0
2022,5 ROOM,SENGKANG,80.0,80.0,538000.0
2022,5 ROOM,SENGKANG,81.0,80.0,560000.0
2022,5 ROOM,SENGKANG,82.0,80.0,554000.0
2022,5 ROOM,SENGKANG,83.0,85.0,565000.0
2022,5 ROOM,SENGKANG,89.0,90.0,662000.0
2022,5 ROOM,SENGKANG,90.0,90.0,662500.0
2022,5 ROOM,SENGKANG,91.0,90.0,655000.0
2022,5 ROOM,SENGKANG,92.0,90.0,680000.0
2022,5 ROOM,SENGKANG,93.0,95.0,672500.0
2022,5 ROOM,SENGKANG,94.0,95.0,698888.0
2022,5 ROOM,SENGKANG,95.0,95.0,700000.0
2022,5 ROOM,WOODLANDS,53.0,55.0,463000.0
2022,5 ROOM,WOODLANDS,54.0,55.0,440000.0
2022,5 ROOM,WOODLANDS,55.0,55.0,450000.0
2022,5 ROOM,WOODLANDS,58.0,60.0,499000.0
2022,5 ROOM,WOODLANDS,62.0,60.0,511000.0
2022,5 ROOM,WOODLANDS,63.0,65.0,480000.0
2022,5 ROOM,WOODLANDS,65.0,65.0,545000.0
2022,5 ROOM,WOODLANDS,66.0,65.0,538000.0
2022,5 ROOM,WOODLANDS,67.0,65.0,533888.0
2022,5 ROOM,WOODLANDS,70.0,70.0,555000.0
2022,5 ROOM,WOODLANDS,71.0,70.0,553000.0
2022,5 ROOM,WOODLANDS,72.0,70.0,570000.0
2022,5 ROOM,WOODLANDS,73.0,75.0,569000.0
2022,5 ROOM,WOODLANDS,74.0,75.0,550000.0
2022,5 ROOM,WOODLANDS,75.0,75.0,543000.0
2022,5 ROOM,WOODLANDS,76.0,75.0,565000.0
2022,5 ROOM,WOODLANDS,77.0,75.0,555000.0
2022,5 ROOM,WOODLANDS,78.0,80.0,522500.0
2022,5 ROOM,WOODLANDS,79.0,80.0,530000.0
2022,5 ROOM,WOODLANDS,80.0,80.0,526500.0
2022,5 ROOM,WOODLANDS,81.0,80.0,505000.0
2022,5 ROOM,WOODLANDS,90.0,90.0,630000.0
2022,5 ROOM,WOODLANDS,91.0,90.0,588000.0
2022,5 ROOM,WOODLANDS,92.0,90.0,579000.0
2022,5 ROOM,WOODLANDS,94.0,95.0,680000.0
2022,5 ROOM,WOODLANDS,95.0,95.0,645000.0
2022,5 ROOM,YISHUN,61.0,60.0,605000.0
2022,5 ROOM,YISHUN,62.0,60.0,558000.0
2022,5 ROOM,YISHUN,63.0,65.0,580000.0
2022,5 ROOM,YISHUN,64.0,65.0,580000.0
2022,5 ROOM,YISHUN,65.0,65.0,570000.0
2022,5 ROOM,YISHUN,66.0,65.0,525000.0
2022,5 ROOM,YISHUN,69.0,70.0,605000.0
2022,5 ROOM,YISHUN,70.0,70.0,600000.0
2022,5 ROOM,YISHUN,72.0,70.0,580000.0
2022,5 ROOM,YISHUN,77.0,75.0,580000.0
2022,5 ROOM,YISHUN,78.0,80.0,532500.0
2022,5 ROOM,YISHUN,90.0,90.0,802500.0
2022,5 ROOM,YISHUN,91.0,90.0,694000.0
2022,5 ROOM,YISHUN,92.0,90.0,610000.0
2022,5 ROOM,YISHUN,93.0,95.0,630000.0
2022,5 ROOM,YISHUN,94.0,95.0,651500.0
2022,5 ROOM,YISHUN,95.0,95.0,660000.0
2022,5 ROOM,YISHUN,96.0,95.0,662500.0
2022,EXECUTIVE,BUKIT BATOK,61.0,60.0,837000.0
2022,EXECUTIVE,BUKIT BATOK,62.0,60.0,790000.0
2022,EXECUTIVE,BUKIT BATOK,63.0,65.0,739000.0
2022,EXECUTIVE,BUKIT BATOK,64.0,65.0,750000.0
2022,EXECUTIVE,BUKIT BATOK,70.0,70.0,742500.0
2022,EXECUTIVE,BUKIT BATOK,74.0,75.0,850000.0
2022,EXECUTIVE,BUKIT BATOK,75.0,75.0,796944.0
2022,EXECUTIVE,BUKIT PANJANG,64.0,65.0,798000.0
2022,EXECUTIVE,BUKIT PANJANG,65.0,65.0,757500.0
2022,EXECUTIVE,BUKIT PANJANG,66.0,65.0,734444.0
2022,EXECUTIVE,BUKIT PANJANG,74.0,75.0,770000.0
2022,EXECUTIVE,BUKIT PANJANG,75.0,75.0,810000.0
2022,EXECUTIVE,BUKIT PANJANG,76.0,75.0,796500.0
2022,EXECUTIVE,BUKIT PANJANG,78.0,80.0,748000.0
2022,EXECUTIVE,BUKIT PANJANG,79.0,80.0,593888.0
2022,EXECUTIVE,BUKIT PANJANG,80.0,80.0,587500.0
2022,EXECUTIVE,CHOA CHU KANG,61.0,60.0,759944.0
2022,EXECUTIVE,CHOA CHU KANG,66.0,65.0,720000.0
2022,EXECUTIVE,CHOA CHU KANG,67.0,65.0,713444.0
2022,EXECUTIVE,CHOA CHU KANG,68.0,70.0,680000.0
2022,EXECUTIVE,CHOA CHU KANG,69.0,70.0,690000.0
2022,EXECUTIVE,CHOA CHU KANG,70.0,70.0,708000.0
2022,EXECUTIVE,CHOA CHU KANG,71.0,70.0,680000.0
2022,EXECUTIVE,CHOA CHU KANG,72.0,70.0,700000.0
2022,EXECUTIVE,CHOA CHU KANG,73.0,75.0,733444.0
2022,EXECUTIVE,CHOA CHU KANG,74.0,75.0,742000.0
2022,EXECUTIVE,CHOA CHU KANG,75.0,75.0,717500.0
2022,EXECUTIVE,CHOA CHU KANG,76.0,75.0,650000.0
2022,EXECUTIVE,CHOA CHU KANG,77.0,75.0,620000.0
2022,EXECUTIVE,CHOA CHU KANG,80.0,80.0,640000.0
2022,EXECUTIVE,HOUGANG,61.0,60.0,853000.0
2022,EXECUTIVE,HOUGANG,62.0,60.0,770000.0
2022,EXECUTIVE,HOUGANG,63.0,65.0,797444.0
2022,EXECUTIVE,HOUGANG,64.0,65.0,758000.0
2022,EXECUTIVE,HOUGANG,65.0,65.0,838000.0
2022,EXECUTIVE,HOUGANG,67.0,65.0,828500.0
2022,EXECUTIVE,HOUGANG,68.0,70.0,829000.0
2022,EXECUTIVE,HOUGANG,69.0,70.0,835000.0
2022,EXECUTIVE,HOUGANG,70.0,70.0,858888.0
2022,EXECUTIVE,HOUGANG,74.0,75.0,895000.0
2022,EXECUTIVE,HOUGANG,75.0,75.0,755000.0
2022,EXECUTIVE,HOUGANG,76.0,75.0,735000.0
2022,EXECUTIVE,HOUGANG,77.0,75.0,680000.0
2022,EXECUTIVE,JURONG EAST,60.0,60.0,680000.0
2022,EXECUTIVE,JURONG EAST,61.0,60.0,650000.0
2022,EXECUTIVE,JURONG EAST,62.0,60.0,735000.0
2022,EXECUTIVE,JURONG EAST,63.0,65.0,708000.0
2022,EXECUTIVE,JURONG EAST,64.0,65.0,625000.0
2022,EXECUTIVE,JURONG EAST,75.0,75.0,925000.0
2022,EXECUTIVE,JURONG EAST,76.0,75.0,859000.0
2022,EXECUTIVE,JURONG WEST,61.0,60.0,730000.0
2022,EXECUTIVE,JURONG WEST,62.0,60.0,658000.0
2022,EXECUTIVE,JURONG WEST,63.0,65.0,690000.0
2022,EXECUTIVE,JURONG WEST,64.0,65.0,680000.0
2022,EXECUTIVE,JURONG WEST,65.0,65.0,656500.0
2022,EXECUTIVE,JURONG WEST,66.0,65.0,637000.0
2022,EXECUTIVE,JURONG WEST,67.0,65.0,705000.0
2022,EXECUTIVE,JURONG WEST,68.0,70.0,685000.0
2022,EXECUTIVE,JURONG WEST,69.0,70.0,700000.0
2022,EXECUTIVE,JURONG WEST,70.0,70.0,635000.0
2022,EXECUTIVE,JURONG WEST,71.0,70.0,708000.0
2022,EXECUTIVE,JURONG WEST,72.0,70.0,665000.0
2022,EXECUTIVE,JURONG WEST,73.0,75.0,710000.0
2022,EXECUTIVE,JURONG WEST,74.0,75.0,667444.0
2022,EXECUTIVE,JURONG WEST,75.0,75.0,714000.0
2022,EXECUTIVE,JURONG WEST,76.0,75.0,739800.0
2022,EXECUTIVE,JURONG WEST,77.0,75.0,658800.0
2022,EXECUTIVE,JURONG WEST,78.0,80.0,653500.0
2022,EXECUTIVE,JURONG WEST,79.0,80.0,640000.0
2022,EXECUTIVE,PUNGGOL,80.0,80.0,671000.0
2022,EXECUTIVE,PUNGGOL,81.0,80.0,650500.0
2022,EXECUTIVE,SEMBAWANG,75.0,75.0,640000.0
2022,EXECUTIVE,SEMBAWANG,76.0,75.0,648000.0
2022,EXECUTIVE,SEMBAWANG,77.0,75.0,617500.0
2022,EXECUTIVE,SEMBAWANG,78.0,80.0,612388.0
2022,EXECUTIVE,SEMBAWANG,79.0,80.0,647500.0
2022,EXECUTIVE,SEMBAWANG,80.0,80.0,608888.0
2022,EXECUTIVE,SENGKANG,75.0,75.0,720000.0
2022,EXECUTIVE,SENGKANG,76.0,75.0,750000.0
2022,EXECUTIVE,SENGKANG,77.0,75.0,680000.0
2022,EXECUTIVE,SENGKANG,78.0,80.0,685000.0
2022,EXECUTIVE,SENGKANG,79.0,80.0,677500.0
2022,EXECUTIVE,SENGKANG,80.0,80.0,689000.0
2022,EXECUTIVE,WOODLANDS,63.0,65.0,635000.0
2022,EXECUTIVE,WOODLANDS,65.0,65.0,725000.0
2022,EXECUTIVE,WOODLANDS,66.0,65.0,697500.0
2022,EXECUTIVE,WOODLANDS,70.0,70.0,950000.0
2022,EXECUTIVE,WOODLANDS,71.0,70.0,840000.0
2022,EXECUTIVE,WOODLANDS,72.0,70.0,830000.0
2022,EXECUTIVE,WOODLANDS,73.0,75.0,754400.0
2022,EXECUTIVE,WOODLANDS,74.0,75.0,742500.0
2022,EXECUTIVE,WOODLANDS,75.0,75.0,720000.0
2022,EXECUTIVE,WOODLANDS,76.0,75.0,718000.0
2022,EXECUTIVE,WOODLANDS,77.0,75.0,680000.0
2022,EXECUTIVE,WOODLANDS,78.0,80.0,656000.0
2022,EXECUTIVE,WOODLANDS,79.0,80.0,600000.0
2022,EXECUTIVE,YISHUN,60.0,60.0,908000.0
2022,EXECUTIVE,YISHUN,62.0,60.0,751500.0
2022,EXECUTIVE,YISHUN,63.0,65.0,710000.0
2022,EXECUTIVE,YISHUN,64.0,65.0,781000.0
2022,EXECUTIVE,YISHUN,65.0,65.0,750000.0
2022,EXECUTIVE,YISHUN,66.0,65.0,800000.0
2022,EXECUTIVE,YISHUN,69.0,70.0,920000.0
2022,MULTI-GENERATION,YISHUN,64.0,65.0,970000.0
2022,MULTI-GENERATION,YISHUN,65.0,65.0,843500.0
