year,flat_type,town,remain_leaseyears,rounded_lease,resale_price
2022,5 ROOM,ANG MO KIO,80.0,80.0,870000.0
2022,5 ROOM,ANG MO KIO,81.0,80.0,840000.0
2022,5 ROOM,ANG MO KIO,82.0,80.0,810000.0
2022,5 ROOM,ANG MO KIO,83.0,85.0,789000.0
2022,5 ROOM,ANG MO KIO,88.0,90.0,1014625.0
2022,5 ROOM,ANG MO KIO,89.0,90.0,961481.0
2022,5 ROOM,ANG MO KIO,94.0,95.0,1007556.0
2022,5 ROOM,ANG MO KIO,95.0,95.0,993717.0
2022,5 ROOM,BEDOK,51.0,50.0,618500.0
2022,5 ROOM,BEDOK,52.0,50.0,649413.0
2022,5 ROOM,BEDOK,53.0,55.0,672667.0
2022,5 ROOM,BEDOK,54.0,55.0,687669.0
2022,5 ROOM,BEDOK,55.0,55.0,606119.0
2022,5 ROOM,BEDOK,56.0,55.0,611000.0
2022,5 ROOM,BEDOK,57.0,55.0,604286.0
2022,5 ROOM,BEDOK,58.0,60.0,569000.0
2022,5 ROOM,BEDOK,59.0,60.0,546700.0
2022,5 ROOM,BEDOK,60.0,60.0,658648.0
2022,5 ROOM,BEDOK,61.0,60.0,700853.0
2022,5 ROOM,BEDOK,62.0,60.0,574300.0
2022,5 ROOM,BEDOK,63.0,65.0,593333.0
2022,5 ROOM,BEDOK,64.0,65.0,559333.0
2022,5 ROOM,BEDOK,65.0,65.0,832500.0
2022,5 ROOM,BEDOK,66.0,65.0,841571.0
2022,5 ROOM,BEDOK,69.0,70.0,669000.0
2022,5 ROOM,BEDOK,70.0,70.0,704411.0
2022,5 ROOM,BEDOK,72.0,70.0,851944.0
2022,5 ROOM,BEDOK,73.0,75.0,731361.0
2022,5 ROOM,BEDOK,74.0,75.0,710222.0
2022,5 ROOM,BEDOK,75.0,75.0,647400.0
2022,5 ROOM,BEDOK,77.0,75.0,693667.0
2022,5 ROOM,BEDOK,78.0,80.0,676385.0
2022,5 ROOM,BEDOK,82.0,80.0,744629.0
2022,5 ROOM,BEDOK,83.0,85.0,734538.0
2022,5 ROOM,BEDOK,87.0,85.0,953000.0
2022,5 ROOM,BEDOK,91.0,90.0,860667.0
2022,5 ROOM,BEDOK,92.0,90.0,804000.0
2022,5 ROOM,BEDOK,94.0,95.0,830000.0
2022,5 ROOM,BISHAN,62.0,60.0,777500.0
2022,5 ROOM,BISHAN,63.0,65.0,805915.0
2022,5 ROOM,BISHAN,64.0,65.0,829409.0
2022,5 ROOM,BISHAN,65.0,65.0,797750.0
2022,5 ROOM,BISHAN,66.0,65.0,851667.0
2022,5 ROOM,BISHAN,67.0,65.0,818984.0
2022,5 ROOM,BISHAN,68.0,70.0,911880.0
2022,5 ROOM,BISHAN,69.0,70.0,920151.0
2022,5 ROOM,BISHAN,75.0,75.0,889600.0
2022,5 ROOM,BISHAN,88.0,90.0,1229462.0
2022,5 ROOM,BISHAN,89.0,90.0,1301944.0
2022,5 ROOM,BUKIT MERAH,51.0,50.0,943400.0
2022,5 ROOM,BUKIT MERAH,52.0,50.0,734722.0
2022,5 ROOM,BUKIT MERAH,53.0,55.0,728300.0
2022,5 ROOM,BUKIT MERAH,54.0,55.0,663741.0
2022,5 ROOM,BUKIT MERAH,55.0,55.0,678323.0
2022,5 ROOM,BUKIT MERAH,56.0,55.0,772672.0
2022,5 ROOM,BUKIT MERAH,57.0,55.0,839000.0
2022,5 ROOM,BUKIT MERAH,58.0,60.0,700000.0
2022,5 ROOM,BUKIT MERAH,59.0,60.0,675000.0
2022,5 ROOM,BUKIT MERAH,60.0,60.0,873378.0
2022,5 ROOM,BUKIT MERAH,61.0,60.0,944400.0
2022,5 ROOM,BUKIT MERAH,62.0,60.0,1000000.0
2022,5 ROOM,BUKIT MERAH,63.0,65.0,678338.0
2022,5 ROOM,BUKIT MERAH,64.0,65.0,678333.0
2022,5 ROOM,BUKIT MERAH,71.0,70.0,912000.0
2022,5 ROOM,BUKIT MERAH,72.0,70.0,948378.0
2022,5 ROOM,BUKIT MERAH,73.0,75.0,909399.0
2022,5 ROOM,BUKIT MERAH,74.0,75.0,871815.0
2022,5 ROOM,BUKIT MERAH,76.0,75.0,766000.0
2022,5 ROOM,BUKIT MERAH,77.0,75.0,831375.0
2022,5 ROOM,BUKIT MERAH,78.0,80.0,954531.0
2022,5 ROOM,BUKIT MERAH,79.0,80.0,886926.0
2022,5 ROOM,BUKIT MERAH,80.0,80.0,910771.0
2022,5 ROOM,BUKIT MERAH,81.0,80.0,951000.0
2022,5 ROOM,BUKIT MERAH,82.0,80.0,985562.0
2022,5 ROOM,BUKIT MERAH,83.0,85.0,901444.0
2022,5 ROOM,BUKIT MERAH,84.0,85.0,860000.0
2022,5 ROOM,BUKIT MERAH,85.0,85.0,1014194.0
2022,5 ROOM,BUKIT MERAH,86.0,85.0,960000.0
2022,5 ROOM,BUKIT MERAH,89.0,90.0,1143000.0
2022,5 ROOM,BUKIT MERAH,90.0,90.0,1080083.0
2022,5 ROOM,BUKIT MERAH,92.0,90.0,1280000.0
2022,5 ROOM,BUKIT MERAH,93.0,95.0,1155000.0
2022,5 ROOM,BUKIT MERAH,96.0,95.0,1366667.0
2022,5 ROOM,BUKIT TIMAH,50.0,50.0,990000.0
2022,5 ROOM,BUKIT TIMAH,51.0,50.0,894000.0
2022,5 ROOM,BUKIT TIMAH,65.0,65.0,872500.0
2022,5 ROOM,BUKIT TIMAH,66.0,65.0,887481.0
2022,5 ROOM,CLEMENTI,54.0,55.0,790000.0
2022,5 ROOM,CLEMENTI,55.0,55.0,695333.0
2022,5 ROOM,CLEMENTI,56.0,55.0,667750.0
2022,5 ROOM,CLEMENTI,57.0,55.0,642174.0
2022,5 ROOM,CLEMENTI,58.0,60.0,618500.0
2022,5 ROOM,CLEMENTI,60.0,60.0,668000.0
2022,5 ROOM,CLEMENTI,61.0,60.0,865600.0
2022,5 ROOM,CLEMENTI,62.0,60.0,700000.0
2022,5 ROOM,CLEMENTI,63.0,65.0,650000.0
2022,5 ROOM,CLEMENTI,64.0,65.0,708000.0
2022,5 ROOM,CLEMENTI,79.0,80.0,870667.0
2022,5 ROOM,CLEMENTI,80.0,80.0,839000.0
2022,5 ROOM,CLEMENTI,84.0,85.0,855000.0
2022,5 ROOM,CLEMENTI,90.0,90.0,948571.0
2022,5 ROOM,CLEMENTI,91.0,90.0,1043750.0
2022,5 ROOM,CLEMENTI,92.0,90.0,1022578.0
2022,5 ROOM,CLEMENTI,94.0,95.0,1026200.0
2022,5 ROOM,CLEMENTI,95.0,95.0,1084350.0
2022,5 ROOM,GEYLANG,53.0,55.0,713778.0
2022,5 ROOM,GEYLANG,54.0,55.0,608300.0
2022,5 ROOM,GEYLANG,55.0,55.0,700000.0
2022,5 ROOM,GEYLANG,56.0,55.0,675500.0
2022,5 ROOM,GEYLANG,57.0,55.0,661250.0
2022,5 ROOM,GEYLANG,58.0,60.0,700000.0
2022,5 ROOM,GEYLANG,60.0,60.0,821252.0
2022,5 ROOM,GEYLANG,61.0,60.0,963963.0
2022,5 ROOM,GEYLANG,62.0,60.0,800000.0
2022,5 ROOM,GEYLANG,63.0,65.0,600750.0
2022,5 ROOM,GEYLANG,65.0,65.0,550000.0
2022,5 ROOM,GEYLANG,73.0,75.0,780000.0
2022,5 ROOM,GEYLANG,74.0,75.0,851472.0
2022,5 ROOM,GEYLANG,75.0,75.0,890583.0
2022,5 ROOM,GEYLANG,77.0,75.0,967608.0
2022,5 ROOM,GEYLANG,82.0,80.0,895333.0
2022,5 ROOM,GEYLANG,84.0,85.0,888000.0
2022,5 ROOM,KALLANG/WHAMPOA,50.0,50.0,690000.0
2022,5 ROOM,KALLANG/WHAMPOA,51.0,50.0,606000.0
2022,5 ROOM,KALLANG/WHAMPOA,52.0,50.0,758000.0
2022,5 ROOM,KALLANG/WHAMPOA,53.0,55.0,635000.0
2022,5 ROOM,KALLANG/WHAMPOA,54.0,55.0,634000.0
2022,5 ROOM,KALLANG/WHAMPOA,58.0,60.0,807178.0
2022,5 ROOM,KALLANG/WHAMPOA,59.0,60.0,799259.0
2022,5 ROOM,KALLANG/WHAMPOA,60.0,60.0,938222.0
2022,5 ROOM,KALLANG/WHAMPOA,61.0,60.0,795861.0
2022,5 ROOM,KALLANG/WHAMPOA,62.0,60.0,751667.0
2022,5 ROOM,KALLANG/WHAMPOA,63.0,65.0,774500.0
2022,5 ROOM,KALLANG/WHAMPOA,64.0,65.0,686000.0
2022,5 ROOM,KALLANG/WHAMPOA,65.0,65.0,580000.0
2022,5 ROOM,KALLANG/WHAMPOA,66.0,65.0,730000.0
2022,5 ROOM,KALLANG/WHAMPOA,71.0,70.0,850000.0
2022,5 ROOM,KALLANG/WHAMPOA,72.0,70.0,784333.0
2022,5 ROOM,KALLANG/WHAMPOA,73.0,75.0,920000.0
2022,5 ROOM,KALLANG/WHAMPOA,74.0,75.0,785315.0
2022,5 ROOM,KALLANG/WHAMPOA,75.0,75.0,803667.0
2022,5 ROOM,KALLANG/WHAMPOA,76.0,75.0,886750.0
2022,5 ROOM,KALLANG/WHAMPOA,77.0,75.0,814000.0
2022,5 ROOM,KALLANG/WHAMPOA,78.0,80.0,706500.0
2022,5 ROOM,KALLANG/WHAMPOA,79.0,80.0,695000.0
2022,5 ROOM,KALLANG/WHAMPOA,80.0,80.0,940000.0
2022,5 ROOM,KALLANG/WHAMPOA,81.0,80.0,790999.0
2022,5 ROOM,KALLANG/WHAMPOA,82.0,80.0,747333.0
2022,5 ROOM,KALLANG/WHAMPOA,83.0,85.0,884849.0
2022,5 ROOM,KALLANG/WHAMPOA,84.0,85.0,877500.0
2022,5 ROOM,KALLANG/WHAMPOA,87.0,85.0,1280000.0
2022,5 ROOM,KALLANG/WHAMPOA,88.0,90.0,1087658.0
2022,5 ROOM,KALLANG/WHAMPOA,89.0,90.0,975000.0
2022,5 ROOM,KALLANG/WHAMPOA,94.0,95.0,1165750.0
2022,5 ROOM,MARINE PARADE,51.0,50.0,876165.0
2022,5 ROOM,MARINE PARADE,52.0,50.0,847559.0
2022,5 ROOM,MARINE PARADE,53.0,55.0,861241.0
2022,5 ROOM,MARINE PARADE,54.0,55.0,841167.0
2022,5 ROOM,PASIR RIS,65.0,65.0,622667.0
2022,5 ROOM,PASIR RIS,66.0,65.0,604842.0
2022,5 ROOM,PASIR RIS,67.0,65.0,567722.0
2022,5 ROOM,PASIR RIS,69.0,70.0,621553.0
2022,5 ROOM,PASIR RIS,70.0,70.0,617167.0
2022,5 ROOM,PASIR RIS,71.0,70.0,601122.0
2022,5 ROOM,PASIR RIS,72.0,70.0,621336.0
2022,5 ROOM,PASIR RIS,73.0,75.0,630820.0
2022,5 ROOM,PASIR RIS,74.0,75.0,615429.0
2022,5 ROOM,PASIR RIS,92.0,90.0,768057.0
2022,5 ROOM,PASIR RIS,93.0,95.0,725000.0
2022,5 ROOM,QUEENSTOWN,51.0,50.0,873963.0
2022,5 ROOM,QUEENSTOWN,52.0,50.0,766600.0
2022,5 ROOM,QUEENSTOWN,53.0,55.0,822286.0
2022,5 ROOM,QUEENSTOWN,54.0,55.0,762167.0
2022,5 ROOM,QUEENSTOWN,55.0,55.0,806857.0
2022,5 ROOM,QUEENSTOWN,70.0,70.0,1020000.0
2022,5 ROOM,QUEENSTOWN,72.0,70.0,1233000.0
2022,5 ROOM,QUEENSTOWN,73.0,75.0,908654.0
2022,5 ROOM,QUEENSTOWN,74.0,75.0,932571.0
2022,5 ROOM,QUEENSTOWN,75.0,75.0,1200000.0
2022,5 ROOM,QUEENSTOWN,77.0,75.0,948667.0
2022,5 ROOM,QUEENSTOWN,78.0,80.0,925000.0
2022,5 ROOM,QUEENSTOWN,79.0,80.0,864569.0
2022,5 ROOM,QUEENSTOWN,80.0,80.0,860736.0
2022,5 ROOM,QUEENSTOWN,81.0,80.0,822000.0
2022,5 ROOM,QUEENSTOWN,83.0,85.0,995600.0
2022,5 ROOM,QUEENSTOWN,84.0,85.0,872667.0
2022,5 ROOM,QUEENSTOWN,85.0,85.0,1068000.0
2022,5 ROOM,QUEENSTOWN,86.0,85.0,945000.0
2022,5 ROOM,QUEENSTOWN,88.0,90.0,972500.0
2022,5 ROOM,QUEENSTOWN,89.0,90.0,958333.0
2022,5 ROOM,QUEENSTOWN,90.0,90.0,1136667.0
2022,5 ROOM,QUEENSTOWN,91.0,90.0,1170000.0
2022,5 ROOM,QUEENSTOWN,92.0,90.0,1200000.0
2022,5 ROOM,QUEENSTOWN,93.0,95.0,1162455.0
2022,5 ROOM,QUEENSTOWN,94.0,95.0,1033750.0
2022,5 ROOM,SERANGOON,61.0,60.0,750000.0
2022,5 ROOM,SERANGOON,62.0,60.0,686743.0
2022,5 ROOM,SERANGOON,63.0,65.0,658413.0
2022,5 ROOM,SERANGOON,65.0,65.0,610000.0
2022,5 ROOM,SERANGOON,66.0,65.0,787489.0
2022,5 ROOM,SERANGOON,69.0,70.0,658589.0
2022,5 ROOM,SERANGOON,70.0,70.0,634667.0
2022,5 ROOM,SERANGOON,73.0,75.0,720888.0
2022,5 ROOM,SERANGOON,74.0,75.0,656556.0
2022,5 ROOM,SERANGOON,75.0,75.0,685397.0
2022,5 ROOM,SERANGOON,76.0,75.0,780857.0
2022,5 ROOM,TAMPINES,59.0,60.0,660000.0
2022,5 ROOM,TAMPINES,60.0,60.0,730000.0
2022,5 ROOM,TAMPINES,61.0,60.0,636530.0
2022,5 ROOM,TAMPINES,62.0,60.0,608147.0
2022,5 ROOM,TAMPINES,63.0,65.0,597200.0
2022,5 ROOM,TAMPINES,64.0,65.0,627172.0
2022,5 ROOM,TAMPINES,65.0,65.0,622303.0
2022,5 ROOM,TAMPINES,66.0,65.0,607747.0
2022,5 ROOM,TAMPINES,70.0,70.0,618458.0
2022,5 ROOM,TAMPINES,71.0,70.0,643800.0
2022,5 ROOM,TAMPINES,72.0,70.0,694234.0
2022,5 ROOM,TAMPINES,73.0,75.0,636622.0
2022,5 ROOM,TAMPINES,74.0,75.0,633779.0
2022,5 ROOM,TAMPINES,75.0,75.0,620896.0
2022,5 ROOM,TAMPINES,85.0,85.0,863243.0
2022,5 ROOM,TAMPINES,86.0,85.0,824600.0
2022,5 ROOM,TAMPINES,88.0,90.0,820611.0
2022,5 ROOM,TAMPINES,91.0,90.0,875000.0
2022,5 ROOM,TAMPINES,92.0,90.0,799189.0
2022,5 ROOM,TAMPINES,93.0,95.0,788000.0
2022,5 ROOM,TAMPINES,94.0,95.0,745626.0
2022,5 ROOM,TOA PAYOH,49.0,50.0,707500.0
2022,5 ROOM,TOA PAYOH,50.0,50.0,628000.0
2022,5 ROOM,TOA PAYOH,52.0,50.0,610378.0
2022,5 ROOM,TOA PAYOH,53.0,55.0,602132.0
2022,5 ROOM,TOA PAYOH,54.0,55.0,566000.0
2022,5 ROOM,TOA PAYOH,55.0,55.0,510000.0
2022,5 ROOM,TOA PAYOH,60.0,60.0,655833.0
2022,5 ROOM,TOA PAYOH,61.0,60.0,797812.0
2022,5 ROOM,TOA PAYOH,63.0,65.0,735250.0
2022,5 ROOM,TOA PAYOH,65.0,65.0,692986.0
2022,5 ROOM,TOA PAYOH,66.0,65.0,670000.0
2022,5 ROOM,TOA PAYOH,70.0,70.0,732333.0
2022,5 ROOM,TOA PAYOH,72.0,70.0,833333.0
2022,5 ROOM,TOA PAYOH,73.0,75.0,875000.0
2022,5 ROOM,TOA PAYOH,74.0,75.0,891974.0
2022,5 ROOM,TOA PAYOH,75.0,75.0,857458.0
2022,5 ROOM,TOA PAYOH,76.0,75.0,1021200.0
2022,5 ROOM,TOA PAYOH,77.0,75.0,893300.0
2022,5 ROOM,TOA PAYOH,78.0,80.0,974600.0
2022,5 ROOM,TOA PAYOH,79.0,80.0,882500.0
2022,5 ROOM,TOA PAYOH,80.0,80.0,850000.0
2022,5 ROOM,TOA PAYOH,82.0,80.0,1000000.0
2022,5 ROOM,TOA PAYOH,83.0,85.0,1100000.0
2022,5 ROOM,TOA PAYOH,86.0,85.0,993333.0
2022,5 ROOM,TOA PAYOH,88.0,90.0,1252500.0
2022,5 ROOM,TOA PAYOH,89.0,90.0,1171083.0
2022,EXECUTIVE,ANG MO KIO,55.0,55.0,930000.0
2022,EXECUTIVE,ANG MO KIO,56.0,55.0,907500.0
2022,EXECUTIVE,ANG MO KIO,57.0,55.0,914333.0
2022,EXECUTIVE,ANG MO KIO,61.0,60.0,918000.0
2022,EXECUTIVE,ANG MO KIO,73.0,75.0,962000.0
2022,EXECUTIVE,BEDOK,55.0,55.0,840000.0
2022,EXECUTIVE,BEDOK,56.0,55.0,934000.0
2022,EXECUTIVE,BEDOK,57.0,55.0,880000.0
2022,EXECUTIVE,BEDOK,60.0,60.0,874972.0
2022,EXECUTIVE,BEDOK,61.0,60.0,865478.0
2022,EXECUTIVE,BEDOK,62.0,60.0,805210.0
2022,EXECUTIVE,BEDOK,63.0,65.0,782009.0
2022,EXECUTIVE,BEDOK,64.0,65.0,729000.0
2022,EXECUTIVE,BEDOK,65.0,65.0,882667.0
2022,EXECUTIVE,BEDOK,66.0,65.0,930000.0
2022,EXECUTIVE,BEDOK,70.0,70.0,855970.0
2022,EXECUTIVE,BEDOK,71.0,70.0,794333.0
2022,EXECUTIVE,BEDOK,72.0,70.0,1071888.0
2022,EXECUTIVE,BEDOK,73.0,75.0,908636.0
2022,EXECUTIVE,BEDOK,74.0,75.0,829000.0
2022,EXECUTIVE,BISHAN,62.0,60.0,979600.0
2022,EXECUTIVE,BISHAN,63.0,65.0,1149333.0
2022,EXECUTIVE,BISHAN,64.0,65.0,1072500.0
2022,EXECUTIVE,BISHAN,66.0,65.0,1161000.0
2022,EXECUTIVE,BISHAN,67.0,65.0,1088000.0
2022,EXECUTIVE,BISHAN,68.0,70.0,1220000.0
2022,EXECUTIVE,BISHAN,69.0,70.0,1018858.0
2022,EXECUTIVE,BISHAN,70.0,70.0,1022500.0
2022,EXECUTIVE,BUKIT TIMAH,65.0,65.0,1236915.0
2022,EXECUTIVE,BUKIT TIMAH,66.0,65.0,1174400.0
2022,EXECUTIVE,CLEMENTI,57.0,55.0,935000.0
2022,EXECUTIVE,CLEMENTI,61.0,60.0,951198.0
2022,EXECUTIVE,CLEMENTI,62.0,60.0,894167.0
2022,EXECUTIVE,GEYLANG,62.0,60.0,934600.0
2022,EXECUTIVE,GEYLANG,63.0,65.0,823089.0
2022,EXECUTIVE,GEYLANG,64.0,65.0,894137.0
2022,EXECUTIVE,KALLANG/WHAMPOA,61.0,60.0,941981.0
2022,EXECUTIVE,KALLANG/WHAMPOA,63.0,65.0,800000.0
2022,EXECUTIVE,KALLANG/WHAMPOA,64.0,65.0,1060000.0
2022,EXECUTIVE,KALLANG/WHAMPOA,71.0,70.0,1009000.0
2022,EXECUTIVE,KALLANG/WHAMPOA,72.0,70.0,935000.0
2022,EXECUTIVE,PASIR RIS,65.0,65.0,775315.0
2022,EXECUTIVE,PASIR RIS,66.0,65.0,819135.0
2022,EXECUTIVE,PASIR RIS,67.0,65.0,847000.0
2022,EXECUTIVE,PASIR RIS,69.0,70.0,804650.0
2022,EXECUTIVE,PASIR RIS,70.0,70.0,757662.0
2022,EXECUTIVE,PASIR RIS,71.0,70.0,747086.0
2022,EXECUTIVE,PASIR RIS,72.0,70.0,787912.0
2022,EXECUTIVE,PASIR RIS,73.0,75.0,804278.0
2022,EXECUTIVE,PASIR RIS,74.0,75.0,726500.0
2022,EXECUTIVE,QUEENSTOWN,72.0,70.0,1192000.0
2022,EXECUTIVE,QUEENSTOWN,73.0,75.0,1102000.0
2022,EXECUTIVE,SERANGOON,62.0,60.0,974535.0
2022,EXECUTIVE,SERANGOON,63.0,65.0,970698.0
2022,EXECUTIVE,SERANGOON,64.0,65.0,775000.0
2022,EXECUTIVE,SERANGOON,66.0,65.0,990833.0
2022,EXECUTIVE,SERANGOON,69.0,70.0,841310.0
2022,EXECUTIVE,SERANGOON,70.0,70.0,817555.0
2022,EXECUTIVE,SERANGOON,75.0,75.0,1061167.0
2022,EXECUTIVE,TAMPINES,61.0,60.0,920488.0
2022,EXECUTIVE,TAMPINES,62.0,60.0,857995.0
2022,EXECUTIVE,TAMPINES,63.0,65.0,762000.0
2022,EXECUTIVE,TAMPINES,64.0,65.0,907855.0
2022,EXECUTIVE,TAMPINES,65.0,65.0,846848.0
2022,EXECUTIVE,TAMPINES,66.0,65.0,823440.0
2022,EXECUTIVE,TAMPINES,70.0,70.0,784316.0
2022,EXECUTIVE,TAMPINES,71.0,70.0,745000.0
2022,EXECUTIVE,TAMPINES,72.0,70.0,860421.0
2022,EXECUTIVE,TAMPINES,73.0,75.0,805430.0
2022,EXECUTIVE,TAMPINES,74.0,75.0,795259.0
2022,EXECUTIVE,TOA PAYOH,60.0,60.0,1050000.0
2022,EXECUTIVE,TOA PAYOH,61.0,60.0,973413.0
2022,EXECUTIVE,TOA PAYOH,63.0,65.0,969533.0
2022,EXECUTIVE,TOA PAYOH,64.0,65.0,988888.0
2022,EXECUTIVE,TOA PAYOH,65.0,65.0,792500.0
2022,EXECUTIVE,TOA PAYOH,66.0,65.0,868000.0
2022,EXECUTIVE,TOA PAYOH,69.0,70.0,975000.0
2022,EXECUTIVE,TOA PAYOH,70.0,70.0,948000.0
2022,MULTI-GENERATION,TAMPINES,64.0,65.0,820722.0
